date,home_team_id,away_team_id,away_expected_points,away_xg,away_np_xg,away_ppda,away_deep_completions,home_points,home_expected_points,home_xg,home_np_xg,home_ppda,home_deep_completions,home_team_elo,away_team_elo,result,Xg_diff,elo_diff,Xpoint_diff,ppda_ratio,deep_comp_ratio,home_xg_avg_last3,away_xg_avg_last3,home_xg_trend
2022-10-02 16:30:00,223,140,2.3178,2.23639,2.23639,6.071428571428571,9,0,0.5049,0.932579,0.932579,14.157894736842104,12,1617.58764648,1766.31616211,0,-1.303811,-148.72851562999995,-1.8129,2.331888160815944,1.3333331851852017,1.3637756666666665,1.78984,-0.19637700000000002
2022-10-02 16:30:00,223,140,2.3178,2.23639,2.23639,6.071428571428571,9,0,0.5049,0.932579,0.932579,14.157894736842104,12,1617.58764648,1766.31616211,0,-1.303811,-148.72851562999995,-1.8129,2.331888160815944,1.3333331851852017,1.4858926666666665,1.9314000000000002,0.12211700000000003
2022-10-02 16:30:00,223,140,2.3178,2.23639,2.23639,6.071428571428571,9,0,0.5049,0.932579,0.932579,14.157894736842104,12,1617.58764648,1766.31616211,0,-1.303811,-148.72851562999995,-1.8129,2.331888160815944,1.3333331851852017,0.932579,2.23639,-0.5533136666666665
2022-10-02 16:30:00,223,140,2.3178,2.23639,2.23639,6.071428571428571,9,0,0.5049,0.932579,0.932579,14.157894736842104,12,1617.58764648,1766.31616211,0,-1.303811,-148.72851562999995,-1.8129,2.331888160815944,1.3333331851852017,0.932579,2.23639,0.0
2022-10-02 19:00:00,150,157,0.1896,0.466155,0.466155,24.846153846153847,5,1,2.7138,2.56301,1.81973,8.857142857142858,6,2011.03417969,1683.31030273,2,2.0968549999999997,327.72387695999987,2.5242,0.35647941953134576,1.199999760000048,2.6622833333333333,1.1721679999999999,0.2491699999999999
2022-10-02 19:00:00,150,157,0.1896,0.466155,0.466155,24.846153846153847,5,1,2.7138,2.56301,1.81973,8.857142857142858,6,2011.03417969,1683.31030273,2,2.0968549999999997,327.72387695999987,2.5242,0.35647941953134576,1.199999760000048,2.447976666666667,1.0241033333333334,-0.21430666666666642
2022-10-03 19:00:00,145,207,1.6441999999999999,0.924633,0.924633,14.055555555555555,2,3,1.0091,0.651238,0.651238,3.727272727272727,8,1624.47338867,1600.44775391,1,-0.27339500000000005,24.025634760000003,-0.6350999999999998,0.2651814399906845,3.999998000001,1.1758706666666665,0.3856053666666667,-0.6938206666666666
2022-10-07 19:00:00,157,146,1.935,2.73352,1.99024,7.476190476190476,4,0,0.8409,1.96282,1.21954,16.166666666666668,4,1683.81518555,1700.0970459,0,-0.7706999999999999,-16.281860349999988,-1.0941,2.162420092924701,0.9999997500000625,1.40914,1.8152,-0.4040933333333334
2022-10-08 12:00:00,208,145,1.1747999999999998,0.893142,0.893142,4.76,9,3,1.5081,1.05684,1.05684,9.148148148148149,5,1605.1953125,1623.01184082,1,0.163698,-17.81652832000009,0.33330000000000015,1.921879459300145,0.5555554938271674,1.125805,0.5649763333333335,0.08536999999999995
2022-10-08 14:15:00,143,223,0.3822,0.721587,0.721587,10.9375,1,3,2.4477,2.19801,2.19801,15.88,9,1845.10827637,1601.93310547,1,1.476423,243.1751709,2.0655,1.4518855815418898,8.999991000009,1.4085766666666668,1.0545223333333333,0.20427000000000017
2022-10-08 16:30:00,138,147,1.7516999999999998,1.91863,1.91863,7.16,6,1,0.9981,1.35598,1.35598,12.705882352941176,8,1749.4152832,1757.14331055,2,-0.5626500000000001,-7.728027350000048,-0.7535999999999998,1.7745643265889453,1.3333331111111482,0.8493136666666669,2.79861,-0.19838999999999996
2022-10-08 19:00:00,142,150,2.379,1.48053,1.48053,17.583333333333332,7,0,0.396,0.262283,0.262283,33.76923076923077,3,1652.60095215,1996.73242188,0,-1.2182469999999999,-344.13146972999994,-1.983,1.920524863433511,0.4285713673469475,1.2790776666666668,1.5397733333333337,-0.0038913333333332467
2022-10-08 19:00:00,142,150,2.379,1.48053,1.48053,17.583333333333332,7,0,0.396,0.262283,0.262283,33.76923076923077,3,1652.60095215,1996.73242188,0,-1.2182469999999999,-344.13146972999994,-1.983,1.920524863433511,0.4285713673469475,1.0101486666666668,1.351276666666667,-0.268929
2022-10-09 12:00:00,231,153,1.1838,0.545154,0.545154,12.391304347826088,6,1,1.395,0.662444,0.662444,9.764705882352942,7,1632.44824219,1799.14440918,2,0.11729,-166.69616698999994,0.21120000000000005,0.7880288321735246,1.1666664722222546,1.5463413333333333,0.661543333333333,-0.44194866666666655
2022-10-09 14:15:00,261,141,1.4489999999999998,1.47057,1.47057,7.375,3,1,1.26,1.33811,1.33811,11.117647058823529,5,1615.75915527,1629.79541016,2,-0.13246000000000002,-14.03625489000001,-0.18899999999999983,1.5074773628943954,1.6666661111112961,1.153176666666667,1.2912233333333332,0.09246666666666692
2022-10-09 14:15:00,261,141,1.4489999999999998,1.47057,1.47057,7.375,3,1,1.26,1.33811,1.33811,11.117647058823529,5,1615.75915527,1629.79541016,2,-0.13246000000000002,-14.03625489000001,-0.18899999999999983,1.5074773628943954,1.6666661111112961,1.2456433333333334,1.4101966666666665,0.09246666666666647
2022-10-09 16:30:00,140,154,0.0939,0.221593,0.221593,10.96,4,3,2.8398,2.37138,2.37138,6.714285714285714,3,1771.95617676,1845.97229004,1,2.149787,-74.0161132799999,2.7459,0.6126172538018668,0.7499998125000469,2.160276666666666,1.0277910000000003,0.524083333333333
2022-10-09 19:00:00,148,152,0.8665,1.35022,1.35022,14.047619047619047,7,3,1.8856000000000002,1.98459,1.98459,8.62962962962963,1,1889.25878906,1700.09460449,1,0.6343700000000001,189.1641845700001,1.0191000000000001,0.6143125739717227,0.1428571224489825,3.4834533333333333,1.0810123333333335,0.2044333333333337
2022-10-10 19:00:00,207,239,2.8732,2.69714,1.21058,7.037037037037037,6,1,0.07780000000000001,0.334856,0.334856,18.571428571428573,3,1586.88659668,1621.8548584,2,-2.3622840000000003,-34.9682617200001,-2.7954000000000003,2.6390973693312763,0.49999991666668053,0.610340666666667,1.5012796666666668,-0.13774233333333308
2022-10-10 19:00:00,207,239,2.8732,2.69714,1.21058,7.037037037037037,6,1,0.07780000000000001,0.334856,0.334856,18.571428571428573,3,1586.88659668,1621.8548584,2,-2.3622840000000003,-34.9682617200001,-2.7954000000000003,2.6390973693312763,0.49999991666668053,0.4725983333333336,2.115088,-0.13774233333333336
2022-10-14 19:00:00,145,142,0.5563,0.395734,0.395734,25.416666666666668,2,1,2.1427,1.11946,0.376186,7.6521739130434785,6,1609.4864502,1646.92431641,2,0.7237259999999999,-37.43786621000004,1.5864,0.3010691257170237,2.99999850000075,1.2607593333333333,1.086838,0.08488866666666683
2022-10-14 19:00:00,145,142,0.5563,0.395734,0.395734,25.416666666666668,2,1,2.1427,1.11946,0.376186,7.6521739130434785,6,1609.4864502,1646.92431641,2,0.7237259999999999,-37.43786621000004,1.5864,0.3010691257170237,2.99999850000075,0.9633859999999999,0.7412859999999998,-0.2973733333333335
2022-10-14 19:00:00,145,142,0.5563,0.395734,0.395734,25.416666666666668,2,1,2.1427,1.11946,0.376186,7.6521739130434785,6,1609.4864502,1646.92431641,2,0.7237259999999999,-37.43786621000004,1.5864,0.3010691257170237,2.99999850000075,1.11946,0.395734,0.15607400000000005
2022-10-15 12:00:00,223,261,0.6757,1.3467,1.3467,25.22222222222222,4,1,2.1067,2.36044,1.61717,5.4,5,1596.32897949,1611.11682129,2,1.01374,-14.787841800000024,1.431,0.21409690781113583,1.249999687500078,1.4085326666666667,0.7977759999999999,0.4759536666666666
2022-10-15 14:15:00,146,207,0.36560000000000004,1.30317,0.559892,11.705882352941176,3,1,2.4875000000000003,3.04132,2.29804,6.892857142857143,14,1705.76281738,1582.86608887,2,1.7381499999999999,122.89672850999978,2.1219,0.5888369920519728,4.666665111111629,2.6268066666666665,0.7469320333333332,0.7957866666666662
2022-10-15 16:30:00,239,138,0.289,0.176713,0.176713,11.1,4,0,2.5045,1.41043,1.41043,19.785714285714285,4,1618.98022461,1748.01135254,0,1.233717,-129.0311279299999,2.2155,1.7824966219115013,0.9999997500000625,1.0868806666666664,0.9778939999999999,0.1617746666666664
2022-10-15 19:00:00,147,143,0.5924,0.463248,0.463248,11.6,5,0,2.1209000000000002,1.33263,1.33263,7.137931034482759,9,1755.0291748,1838.03320312,0,0.869382,-83.00402832000009,1.5285000000000002,0.6153388292365457,1.799999640000072,2.0203299999999995,1.6107026666666666,0.028673333333333106
2022-10-15 19:00:00,147,143,0.5924,0.463248,0.463248,11.6,5,0,2.1209000000000002,1.33263,1.33263,7.137931034482759,9,1755.0291748,1838.03320312,0,0.869382,-83.00402832000009,1.5285000000000002,0.6153388292365457,1.799999640000072,1.7401899999999995,1.0158153333333333,-0.28014000000000006
2022-10-15 19:00:00,147,143,0.5924,0.463248,0.463248,11.6,5,0,2.1209000000000002,1.33263,1.33263,7.137931034482759,9,1755.0291748,1838.03320312,0,0.869382,-83.00402832000009,1.5285000000000002,0.6153388292365457,1.799999640000072,1.33263,0.463248,-0.4075599999999995
2022-10-16 12:00:00,152,140,2.0173,1.17936,1.17936,8.392857142857142,4,0,0.6769000000000001,0.482536,0.482536,7.1,2,1693.87268066,1779.84033203,0,-0.6968239999999999,-85.96765136999988,-1.3404,0.8459573460135928,0.49999987500003124,0.9617943333333336,1.8840466666666666,-0.27906466666666674
2022-10-16 14:15:00,150,148,1.5000999999999998,1.66548,1.66548,7.451612903225806,8,3,1.2025000000000001,1.46965,0.726368,16.75,7,1988.94641113,1884.96655273,1,-0.19583000000000017,103.97985839999978,-0.29759999999999964,2.247835196177961,0.8749998906250137,2.1985566666666667,0.9794073333333336,-0.2494200000000002
2022-10-16 16:30:00,141,231,0.5045999999999999,0.552288,0.552288,14.0,3,3,2.2731,1.63127,1.63127,7.34375,9,1627.54272461,1632.08984375,1,1.0789819999999999,-4.54711913999995,1.7685,0.5245535339604619,2.9999990000003334,1.0358226666666666,0.7949233333333332,-0.2464266666666668
